subjID	subjIDx	block	nTrial	reversals	corrAns	choice	outcome	rt
1	402001	1	1	0	1	1	1	0.7169542877281856
1	402001	1	2	0	1	1	1	0.3544664222249594
1	402001	1	3	0	0	2	-1	1.5
1	402001	1	4	0	1	1	-1	0.5758447773746411
1	402001	1	5	0	0	2	-1	0.8212107908907456
1	402001	1	6	0	1	1	1	0.4139644095985204
1	402001	1	7	0	1	1	-1	0.50052062400664
1	402001	1	8	0	0	2	1	0.2801003530598791
1	402001	1	9	0	1	1	1	0.6066351736544675
1	402001	1	10	0	0	2	-1	0.3893562688199381
1	402001	1	11	0	1	1	1	0.2872988146841635
1	402001	1	12	0	0	2	-1	0.7387113628351472
1	402001	1	13	0	0	2	-1	0.6686395142487527
1	402001	1	14	0	1	1	1	0.4954102232745754
1	402001	1	15	0	1	1	-1	0.5488109739130778
1	402001	1	16	0	1	1	1	0.9707856970612738
1	402001	1	17	0	1	1	1	0.5614939188394601
1	402001	1	18	0	0	2	-1	0.375524488496012
1	402001	1	19	0	1	1	1	0.7687634870676447
1	402001	1	20	0	1	1	1	0.5670467263134924
1	402001	1	21	0	1	1	1	0.4902998225425108
1	402001	1	22	0	1	1	1	0.4803322224215662
1	402001	1	23	0	1	1	1	0.3742995999482446
1	402001	1	24	0	1	1	1	0.7009617941125725
1	402001	1	25	0	1	1	1	0.4501756023964844
1	402001	1	26	1	0	1	1	0.5556208224870716
1	402001	1	27	1	0	1	-1	0.4944202956799017
1	402001	1	28	1	1	2	1	0.5169604709108171
1	402001	1	29	1	1	2	-1	0.6224730876961075
1	402001	1	30	1	0	1	-1	0.4044076819864131
1	402001	1	31	1	1	2	1	0.4558118828413171
1	402001	1	32	1	1	2	1	0.4931270829597451
1	402001	1	33	1	1	2	1	0.5958529391759839
1	402001	1	34	1	1	2	1	0.5545854484971642
1	402001	1	35	1	1	2	-1	0.529216776211797
1	402001	1	36	1	0	1	-1	0.6959088969820186
1	402001	1	37	1	1	2	1	0.4779322199483431
1	402001	1	38	1	1	2	1	0.4526068299437611
1	402001	1	39	1	1	2	1	0.6192989507139828
1	402001	1	40	1	1	2	1	0.769925616308683
1	402001	1	41	1	1	2	1	0.395297071026107
1	402001	1	42	1	1	2	1	0.3500030915915886
1	402001	1	43	2	0	2	-1	0.4874812185817063
1	402001	1	44	2	1	1	1	0.3939679958448323
1	402001	1	45	2	1	1	1	0.4035599676003585
1	402001	1	46	2	1	1	1	0.5379805106072126
1	402001	1	47	2	1	1	1	0.3814779662275214
1	402001	1	48	2	1	1	1	0.470320103382619
1	402001	1	49	2	1	1	1	0.4760976695579302
1	402001	1	50	3	0	1	-1	0.5242761143326865
1	402001	1	51	3	1	2	-1	0.4055812501160289
1	402001	1	52	3	0	1	-1	0.5875770579177697
1	402001	1	53	3	1	2	1	0.4022840677926069
1	402001	1	54	3	1	2	1	0.3596275250570215
1	402001	1	55	3	1	2	1	0.5416316801565699
1	402001	1	56	3	1	2	1	0.535583290566592
1	402001	1	57	3	1	2	1	0.3776898391756731
1	402001	1	58	3	1	2	1	0.5443720668527021
1	402001	1	59	3	1	2	1	0.4550018858708426
1	402001	1	60	4	0	2	1	0.4283297986135039
2	402002	1	1	0	1	1	1	0.2880329999998139
2	402002	1	2	0	1	1	1	0.433469800000239
2	402002	1	3	0	0	2	-1	1.5
2	402002	1	4	0	1	1	-1	0.6002987000001667
2	402002	1	5	0	1	1	1	1.160034600000472
2	402002	1	6	0	0	2	-1	0.731253466101669
2	402002	1	7	0	0	2	1	0.8123090999997657
2	402002	1	8	0	1	1	-1	0.5448472999996739
2	402002	1	9	0	1	1	1	0.7522067999998399
2	402002	1	10	0	0	2	-1	0.58198209999955
2	402002	1	11	0	1	1	1	0.4796747000000323
2	402002	1	12	0	1	1	-1	0.6389411000000109
2	402002	1	13	0	1	1	1	0.6840682000001834
2	402002	1	14	0	0	2	-1	1.281901899999866
2	402002	1	15	0	1	1	1	0.6967309000001478
2	402002	1	16	0	1	1	1	0.9916008999998668
2	402002	1	17	0	1	1	1	0.7475498000003427
2	402002	1	18	0	1	1	1	0.7989524999993591
2	402002	1	19	0	1	1	1	0.8430098999997426
2	402002	1	20	0	1	1	-1	0.8888584999995146
2	402002	1	21	1	1	2	1	0.7294274999994741
2	402002	1	22	1	1	2	1	0.7904183000000558
2	402002	1	23	1	1	2	1	0.6339152999998987
2	402002	1	24	1	1	2	1	0.7007418000002872
2	402002	1	25	1	1	2	1	1.1597573000008197
2	402002	1	26	1	1	2	1	0.6150614999996833
2	402002	1	27	2	0	2	-1	0.955807499999537
2	402002	1	28	2	1	1	1	0.7685458999994808
2	402002	1	29	2	1	1	1	0.8135868000008486
2	402002	1	30	2	1	1	1	0.8541157999998177
2	402002	1	31	2	1	1	1	0.7432733000005101
2	402002	1	32	2	1	1	1	0.7917262999999366
2	402002	1	33	2	1	1	1	0.7795244999997522
2	402002	1	34	3	1	2	1	0.6813699999993332
2	402002	1	35	3	1	2	1	0.756248499999856
2	402002	1	36	3	1	2	1	0.6258976999997685
2	402002	1	37	3	1	2	1	0.6666571000005206
2	402002	1	38	3	1	2	1	0.6805416000006517
2	402002	1	39	3	1	2	-1	0.7727298999998311
2	402002	1	40	4	1	1	1	0.8054037000001699
2	402002	1	41	4	1	1	-1	0.7199730000002091
2	402002	1	42	4	0	2	-1	0.949106999999458
2	402002	1	43	4	0	2	1	0.4791160000004311
2	402002	1	44	4	1	1	1	0.7935406000005969
2	402002	1	45	4	0	2	-1	0.4151088000007803
2	402002	1	46	4	1	1	1	0.8008303999995405
2	402002	1	47	4	1	1	-1	0.6733433999997942
2	402002	1	48	4	1	1	-1	0.6202910000001793
2	402002	1	49	4	1	1	1	0.9398191999998744
2	402002	1	50	4	0	2	-1	0.5522131999996418
2	402002	1	51	4	0	2	-1	0.4621618999999555
2	402002	1	52	4	0	2	-1	0.8094393000001219
2	402002	1	53	4	1	1	1	0.8507865999999922
2	402002	1	54	4	1	1	1	0.4501706999999442
2	402002	1	55	4	1	1	1	0.8203743000003669
2	402002	1	56	4	1	1	1	0.5032973999996102
2	402002	1	57	4	1	1	1	0.6697391999996398
2	402002	1	58	4	1	1	1	0.5964997000000949
2	402002	1	59	5	0	1	-1	0.6530890000003637
2	402002	1	60	5	1	2	1	0.455585599999722
3	402003	1	1	0	1	1	1	0.328131399997801
3	402003	1	2	0	1	1	1	0.4293695999986084
3	402003	1	3	0	1	1	-1	0.6032230999990134
3	402003	1	4	0	1	1	1	0.48606565833324566
3	402003	1	5	0	1	1	1	0.3862226999990525
3	402003	1	6	0	1	1	1	0.4849087000002328
3	402003	1	7	1	0	1	-1	0.4431444000001647
3	402003	1	8	1	0	1	-1	0.4358586999987892
3	402003	1	9	1	1	2	1	0.5131617999977607
3	402003	1	10	1	1	2	1	0.359443100001954
3	402003	1	11	1	1	2	1	0.399522399999114
3	402003	1	12	1	1	2	1	0.5262895999985631
3	402003	1	13	1	1	2	-1	0.4843857000014395
3	402003	1	14	1	0	1	1	0.6051819999993313
3	402003	1	15	1	0	1	-1	0.4411292000004323
3	402003	1	16	1	1	2	1	0.4597495999987586
3	402003	1	17	1	1	2	-1	0.53074910000214
3	402003	1	18	1	0	1	-1	0.5058647000005294
3	402003	1	19	1	0	1	-1	0.6318683000026795
3	402003	1	20	1	1	2	1	0.4478976999998849
3	402003	1	21	1	1	2	1	0.5027800999996543
3	402003	1	22	1	1	2	1	0.3504200999996101
3	402003	1	23	1	1	2	1	0.4688709000001836
3	402003	1	24	1	1	2	1	0.7566216999985045
3	402003	1	25	1	1	2	1	0.5009778999992704
3	402003	1	26	1	1	2	-1	0.4423751000031188
3	402003	1	27	2	0	2	1	0.6864341000000422
3	402003	1	28	2	0	2	-1	0.3869451000027766
3	402003	1	29	2	1	1	1	0.4730030999999144
3	402003	1	30	2	1	1	1	0.4875861000000441
3	402003	1	31	2	1	1	1	0.4626234999996086
3	402003	1	32	2	1	1	1	0.5209222000012232
3	402003	1	33	2	1	1	1	0.4622240999997302
3	402003	1	34	2	1	1	1	0.5143558000017947
3	402003	1	35	2	1	1	1	0.4425464999985706
3	402003	1	36	3	0	1	-1	0.4919985000015003
3	402003	1	37	3	1	2	1	0.3104987000006076
3	402003	1	38	3	1	2	-1	0.5278619999990042
3	402003	1	39	3	0	1	1	0.5194584999990184
3	402003	1	40	3	0	1	-1	0.4267933999981324
3	402003	1	41	3	0	1	-1	0.3238003000005847
3	402003	1	42	3	1	2	1	0.4145959999987099
3	402003	1	43	3	1	2	1	0.4763955999987956
3	402003	1	44	3	1	2	1	0.4577805000008084
3	402003	1	45	3	1	2	1	0.7595651999981783
3	402003	1	46	3	0	1	-1	0.3785496000018611
3	402003	1	47	3	1	2	1	0.4982129999989411
3	402003	1	48	3	1	2	1	0.431278599997313
3	402003	1	49	3	1	2	1	0.412444300000061
3	402003	1	50	3	1	2	1	0.4261315000003378
3	402003	1	51	3	1	2	-1	0.3652311000005284
3	402003	1	52	3	1	2	1	0.4521891000003961
3	402003	1	53	4	0	2	1	0.4186203999997815
3	402003	1	54	4	0	2	-1	0.535997100003442
3	402003	1	55	4	0	2	-1	0.3917476999995415
3	402003	1	56	4	1	1	1	0.4280665999976918
3	402003	1	57	4	1	1	-1	0.7034426999998686
3	402003	1	58	4	0	2	-1	0.6433206000001519
3	402003	1	59	4	1	1	1	0.4005375000015192
3	402003	1	60	4	1	1	1	0.6322048000001814
4	402004	1	1	0	0	2	-1	0.5281532687404251
4	402004	1	2	0	1	1	1	0.421633102288979
4	402004	1	3	0	1	1	-1	0.5716361938793852
4	402004	1	4	0	0	2	-1	0.6263072794608888
4	402004	1	5	0	1	1	1	0.5523363156880805
4	402004	1	6	0	1	1	1	0.4784126532667869
4	402004	1	7	0	1	1	1	0.4523925826542836
4	402004	1	8	0	1	1	1	0.6823884399200324
4	402004	1	9	0	1	1	1	0.3690779019234469
4	402004	1	10	0	1	1	1	0.3911030180115631
4	402004	1	11	0	1	1	1	0.4758160255732946
4	402004	1	12	1	0	1	1	0.4178508492605033
4	402004	1	13	1	0	1	-1	0.632510866944358
4	402004	1	14	1	1	2	1	0.5614211721198968
4	402004	1	15	1	1	2	-1	0.7418882822494197
4	402004	1	16	1	0	1	-1	1.1485518985464296
4	402004	1	17	1	1	2	1	0.978594129686826
4	402004	1	18	1	1	2	1	0.6038521229966136
4	402004	1	19	1	1	2	-1	0.5753127144798782
4	402004	1	20	1	0	1	-1	0.5047610508936486
4	402004	1	21	1	1	2	1	0.4273627487946214
4	402004	1	22	1	1	2	1	0.6253643440577434
4	402004	1	23	1	1	2	1	0.4753154969112074
4	402004	1	24	1	1	2	-1	0.9459469235571304
4	402004	1	25	1	0	1	-1	0.6766207668388233
4	402004	1	26	1	1	2	1	0.66746099957345
4	402004	1	27	1	1	2	1	0.5013828688734066
4	402004	1	28	1	1	2	1	0.3755040839914727
4	402004	1	29	1	1	2	1	0.5614211721198968
4	402004	1	30	1	1	2	-1	0.4988690958325605
4	402004	1	31	1	0	1	1	0.4902345899608917
4	402004	1	32	1	0	1	-1	0.3842557611806114
4	402004	1	33	1	1	2	1	0.5182679049521539
4	402004	1	34	1	1	2	-1	0.3842226811520959
4	402004	1	35	1	0	1	-1	1.5
4	402004	1	36	1	0	1	-1	0.7982665446525061
4	402004	1	37	1	1	2	1	0.4329708957593539
4	402004	1	38	1	1	2	1	0.4397189125011209
4	402004	1	39	1	1	2	1	0.5417355576300906
4	402004	1	40	1	1	2	-1	0.500431277012467
4	402004	1	41	1	0	1	-1	0.5064589529392833
4	402004	1	42	1	1	2	-1	0.6410782852799457
4	402004	1	43	1	0	1	-1	0.519130768136165
4	402004	1	44	1	1	2	1	0.4324317222017271
4	402004	1	45	1	1	2	1	0.4386439661393524
4	402004	1	46	1	1	2	1	0.5052266445727582
4	402004	1	47	1	1	2	1	0.3832747992000804
4	402004	1	48	1	1	2	1	0.4539393058748828
4	402004	1	49	1	1	2	1	0.5079577564938518
4	402004	1	50	2	0	2	-1	0.4338328314643149
4	402004	1	51	2	1	1	-1	0.4399643848664709
4	402004	1	52	2	0	2	1	0.3827025456175761
4	402004	1	53	2	0	2	-1	0.4694553852441459
4	402004	1	54	2	1	1	1	0.4593928732629138
4	402004	1	55	2	1	1	1	0.4339753538333752
4	402004	1	56	2	1	1	1	0.6487778938844713
4	402004	1	57	2	1	1	1	0.478786735837275
4	402004	1	58	2	1	1	1	0.5014555212746927
4	402004	1	59	2	1	1	1	0.4307449498865026
4	402004	1	60	3	0	1	-1	0.5301776428477751
5	402005	1	1	0	0	2	-1	0.4311932278033055
5	402005	1	2	0	1	1	1	0.6617958485621784
5	402005	1	3	0	1	1	-1	0.5078209679086285
5	402005	1	4	0	1	1	1	0.9777202271143324
5	402005	1	5	0	0	2	1	0.3917050377785926
5	402005	1	6	0	1	1	1	0.5263408146420261
5	402005	1	7	0	0	2	-1	1.076873208068719
5	402005	1	8	0	1	1	1	0.3955815148401598
5	402005	1	9	0	1	1	1	0.3055392906389897
5	402005	1	10	0	1	1	1	0.376223552684678
5	402005	1	11	0	1	1	1	0.3988495776029594
5	402005	1	12	0	1	1	-1	0.7733959719771519
5	402005	1	13	0	0	2	-1	0.4434149972876184
5	402005	1	14	0	1	1	1	1.0898972311588295
5	402005	1	15	0	1	1	1	0.6319452130373975
5	402005	1	16	0	1	1	-1	0.6706487712071976
5	402005	1	17	0	0	2	-1	0.9806281259297976
5	402005	1	18	0	1	1	1	0.8912419256812427
5	402005	1	19	0	1	1	1	0.5451540481481061
5	402005	1	20	0	1	1	-1	0.5518747383794107
5	402005	1	21	0	0	2	-1	0.4938302214941359
5	402005	1	22	0	1	1	1	0.5324836967847659
5	402005	1	23	0	1	1	1	0.4911282189859776
5	402005	1	24	0	1	1	1	0.6257321530283662
5	402005	1	25	0	1	1	1	0.5203719859855482
5	402005	1	26	0	1	1	1	0.4789144874957856
5	402005	1	27	0	1	1	1	0.5496463591880456
5	402005	1	28	0	1	1	1	0.6849329043907346
5	402005	1	29	1	0	1	-1	0.4195987309867632
5	402005	1	30	1	0	1	1	0.8255149417054781
5	402005	1	31	1	0	1	-1	0.6235288152784051
5	402005	1	32	1	1	2	-1	0.8694697830178484
5	402005	1	33	1	0	1	-1	0.7320989242070937
5	402005	1	34	1	0	1	-1	1.5
5	402005	1	35	1	1	2	-1	0.5387137602410803
5	402005	1	36	1	1	2	-1	0.8173594695908832
5	402005	1	37	1	0	1	-1	0.4079272549206507
5	402005	1	38	1	1	2	1	0.8626167750444438
5	402005	1	39	1	1	2	1	0.4526401408766105
5	402005	1	40	1	1	2	1	0.3952414458726707
5	402005	1	41	1	1	2	1	0.4338077398460882
5	402005	1	42	1	1	2	1	0.408525776299939
5	402005	1	43	1	1	2	1	0.4951527806224476
5	402005	1	44	1	1	2	1	0.4537246517247695
5	402005	1	45	2	0	2	-1	0.9243470212131796
5	402005	1	46	2	0	2	1	0.7703501906544261
5	402005	1	47	2	1	1	1	0.7442724657303188
5	402005	1	48	2	0	2	-1	0.7029015302505286
5	402005	1	49	2	1	1	1	0.8368614973296644
5	402005	1	50	2	1	1	1	0.4108533937978791
5	402005	1	51	2	1	1	1	0.4495411851348763
5	402005	1	52	2	1	1	-1	0.9368000375943666
5	402005	1	53	2	0	2	-1	0.8947446360289177
5	402005	1	54	2	1	1	-1	1.3013907584099798
5	402005	1	55	2	0	2	-1	0.7319508396321908
5	402005	1	56	2	0	2	-1	0.6569912923795667
5	402005	1	57	2	1	1	1	0.4253217825280444
5	402005	1	58	2	1	1	1	0.6393052329185593
5	402005	1	59	2	1	1	1	1.1098552604635188
5	402005	1	60	2	1	1	1	0.7005327953229425
6	402006	1	1	0	1	1	1	0.982949872934114
6	402006	1	2	0	1	1	1	0.8129472759974306
6	402006	1	3	0	0	2	-1	0.2463185328560939
6	402006	1	4	0	1	1	-1	0.696960656408919
6	402006	1	5	0	0	2	1	0.7490570645932166
6	402006	1	6	0	0	2	-1	0.7104968805833778
6	402006	1	7	0	1	1	1	0.7457895615516463
6	402006	1	8	0	1	1	1	0.6731241768648033
6	402006	1	9	0	1	1	1	0.6631374088756274
6	402006	1	10	0	1	1	-1	0.6378896178175637
6	402006	1	11	0	0	2	-1	0.5312430052763375
6	402006	1	12	0	1	1	-1	0.9852051889283756
6	402006	1	13	0	0	2	-1	0.6747064533883531
6	402006	1	14	0	1	1	1	1.5
6	402006	1	15	0	1	1	1	0.6891992159726215
6	402006	1	16	0	1	1	1	0.4505234064381511
6	402006	1	17	0	1	1	-1	0.4567436885190545
6	402006	1	18	0	0	2	-1	0.6873832151322858
6	402006	1	19	0	1	1	1	0.5973916242583073
6	402006	1	20	0	1	1	1	0.6513896703763749
6	402006	1	21	0	1	1	1	0.6260911772187683
6	402006	1	22	0	1	1	1	0.5040818282432156
6	402006	1	23	0	1	1	1	0.4459719654478249
6	402006	1	24	0	1	1	-1	0.4534913342686195
6	402006	1	25	0	1	1	1	0.3641829851185321
6	402006	1	26	1	0	1	-1	0.4822134558417019
6	402006	1	27	1	1	2	1	0.7448855801994796
6	402006	1	28	1	1	2	1	0.4348311063586152
6	402006	1	29	1	1	2	1	0.4696173846386955
6	402006	1	30	1	1	2	-1	0.604303495354543
6	402006	1	31	1	0	1	1	0.4510032214384409
6	402006	1	32	1	0	1	-1	0.5203439086399158
6	402006	1	33	1	0	1	1	0.9269382732854864
6	402006	1	34	1	0	1	-1	0.5497004247845325
6	402006	1	35	1	0	1	-1	0.4444039102454553
6	402006	1	36	1	1	2	-1	0.6910560258183978
6	402006	1	37	1	0	1	-1	0.4577738068001054
6	402006	1	38	1	0	1	-1	1.5
6	402006	1	39	1	1	2	1	0.551140178944479
6	402006	1	40	1	0	1	1	0.4804138404397235
6	402006	1	41	1	1	2	-1	0.6118590357946232
6	402006	1	42	1	0	1	-1	0.6978887521727302
6	402006	1	43	1	0	1	-1	0.4193360498102265
6	402006	1	44	1	0	1	-1	0.9018793784671288
6	402006	1	45	1	1	2	1	0.8467117832915392
6	402006	1	46	1	1	2	1	0.4693833511628327
6	402006	1	47	1	1	2	1	0.4732994701007555
6	402006	1	48	1	1	2	-1	0.4953703417450015
6	402006	1	49	1	1	2	1	0.8699617879319703
6	402006	1	50	1	1	2	1	0.4799643230326182
6	402006	1	51	2	0	2	1	0.4519946948275901
6	402006	1	52	2	0	2	-1	0.5867537671038008
6	402006	1	53	2	1	1	1	0.6734339543327224
6	402006	1	54	2	1	1	1	0.6346950763327186
6	402006	1	55	2	1	1	1	0.5259242312749848
6	402006	1	56	2	1	1	1	0.6121821071064915
6	402006	1	57	2	1	1	1	0.6113640506760492
6	402006	1	58	2	1	1	1	0.4488860995843424
6	402006	1	59	3	0	1	-1	0.4069542258948786
6	402006	1	60	3	1	2	-1	0.7809208614417003
7	402007	1	1	0	1	1	1	0.3867725000018254
7	402007	1	2	0	1	1	1	0.3921447999964584
7	402007	1	3	0	1	1	-1	1.0189467999953197
7	402007	1	4	0	0	2	-1	0.4687418000030448
7	402007	1	5	0	1	1	1	0.5617476999977953
7	402007	1	6	0	0	2	1	1.058090300000913
7	402007	1	7	0	0	2	-1	0.5634693000029074
7	402007	1	8	0	1	1	1	0.5160066000025836
7	402007	1	9	0	1	1	1	0.7125583000015467
7	402007	1	10	0	1	1	1	0.9793341000040529
7	402007	1	11	0	1	1	1	0.6680609000031836
7	402007	1	12	0	1	1	1	0.7675766000029398
7	402007	1	13	0	1	1	-1	0.8878672999999253
7	402007	1	14	1	1	2	1	0.4769163000019034
7	402007	1	15	1	1	2	1	0.6614861999987625
7	402007	1	16	1	1	2	-1	0.4036950000008801
7	402007	1	17	1	0	1	-1	0.493933099998685
7	402007	1	18	1	1	2	1	0.3941912000009324
7	402007	1	19	1	1	2	1	0.6654278999994858
7	402007	1	20	1	1	2	1	0.5516780999969342
7	402007	1	21	1	1	2	1	0.5715497999990475
7	402007	1	22	1	1	2	1	0.4891430999996373
7	402007	1	23	1	1	2	1	0.6282964000056381
7	402007	1	24	2	0	2	-1	0.8325965999974869
7	402007	1	25	2	1	1	-1	0.4355175000018789
7	402007	1	26	2	0	2	-1	0.4625726999947801
7	402007	1	27	2	1	1	1	0.5267045000000508
7	402007	1	28	2	1	1	-1	0.6177127000046312
7	402007	1	29	2	0	2	-1	0.4988617000053637
7	402007	1	30	2	1	1	1	0.5592781000013929
7	402007	1	31	2	1	1	1	0.6253498999940348
7	402007	1	32	2	1	1	1	1.048739600002591
7	402007	1	33	2	1	1	1	0.8248468000019784
7	402007	1	34	2	1	1	1	1.0909102000005078
7	402007	1	35	2	1	1	-1	0.7538797999950475
7	402007	1	36	2	0	2	1	0.8716548000011244
7	402007	1	37	2	0	2	-1	0.9414580000011484
7	402007	1	38	2	1	1	1	0.7905991000006907
7	402007	1	39	2	1	1	1	1.1353544000012334
7	402007	1	40	2	1	1	1	0.5700916000059806
7	402007	1	41	2	1	1	1	0.6087094999966212
7	402007	1	42	2	1	1	-1	0.7053804000024684
7	402007	1	43	2	0	2	-1	0.5178236000065226
7	402007	1	44	2	1	1	1	0.5244827999995323
7	402007	1	45	2	1	1	1	0.6193803000060143
7	402007	1	46	2	1	1	1	0.916517500001646
7	402007	1	47	2	1	1	1	0.6070031000053859
7	402007	1	48	2	1	1	1	0.8296568999940064
7	402007	1	49	2	1	1	1	0.8561173999987659
7	402007	1	50	2	1	1	1	0.5520486000023084
7	402007	1	51	3	0	1	-1	0.9990972000014152
7	402007	1	52	3	0	1	1	0.8367343999998411
7	402007	1	53	3	0	1	-1	0.4777037000021664
7	402007	1	54	3	1	2	1	0.3938963000036892
7	402007	1	55	3	1	2	1	0.5128449000039836
7	402007	1	56	3	1	2	-1	0.7672142000010354
7	402007	1	57	3	0	1	-1	0.7425119999970775
7	402007	1	58	3	1	2	1	0.5488984000039636
7	402007	1	59	3	1	2	1	1.0271782999989227
7	402007	1	60	3	1	2	1	0.7034312000032514
8	402008	1	1	0	1	1	1	0.3852507000001424
8	402008	1	2	0	1	1	-1	0.4490674000007857
8	402008	1	3	0	1	1	1	0.9738573999993604
8	402008	1	4	0	1	1	1	0.6044863999995869
8	402008	1	5	0	1	1	1	0.6418603000001895
8	402008	1	6	0	1	1	1	0.4265904000003502
8	402008	1	7	0	1	1	1	0.5194271999998819
8	402008	1	8	1	0	1	1	0.3456032000003688
8	402008	1	9	1	0	1	-1	0.5208909999992102
8	402008	1	10	1	0	1	-1	0.8185450999999375
8	402008	1	11	1	1	2	1	0.3978437999994639
8	402008	1	12	1	1	2	1	0.4853662999994412
8	402008	1	13	1	1	2	1	0.5620346000005156
8	402008	1	14	1	1	2	-1	0.6274390999997195
8	402008	1	15	1	0	1	-1	0.4775482000004558
8	402008	1	16	1	0	1	-1	0.7965744999992239
8	402008	1	17	1	1	2	1	0.4675251000007847
8	402008	1	18	1	1	2	1	0.6530156999997416
8	402008	1	19	1	1	2	1	0.5137228000003233
8	402008	1	20	1	1	2	1	0.4348692000003211
8	402008	1	21	1	1	2	1	0.4335291000006691
8	402008	1	22	1	1	2	1	0.3790616999995109
8	402008	1	23	1	1	2	1	0.5872701999996934
8	402008	1	24	2	0	2	-1	0.3914908999995532
8	402008	1	25	2	1	1	1	0.5527646000000459
8	402008	1	26	2	1	1	1	0.3973006000005625
8	402008	1	27	2	1	1	-1	0.3983008000004702
8	402008	1	28	2	0	2	-1	0.4026014999999461
8	402008	1	29	2	1	1	1	0.4492581000004065
8	402008	1	30	2	1	1	1	0.3721928999993906
8	402008	1	31	2	1	1	1	0.6784354999999778
8	402008	1	32	2	1	1	1	0.3894940999998653
8	402008	1	33	2	1	1	1	0.4553581999998641
8	402008	1	34	2	1	1	-1	0.3953308000000106
8	402008	1	35	3	1	2	1	0.4800801999999748
8	402008	1	36	3	1	2	1	0.521296999999322
8	402008	1	37	3	1	2	1	0.6259013999997478
8	402008	1	38	3	1	2	-1	0.5421712983333085
8	402008	1	39	3	0	1	1	0.6141295999996146
8	402008	1	40	3	0	1	-1	0.547809600000619
8	402008	1	41	3	1	2	1	0.4254997999996703
8	402008	1	42	3	1	2	-1	0.3951936000003115
8	402008	1	43	3	0	1	1	0.567639899999449
8	402008	1	44	3	0	1	-1	0.6967457999999169
8	402008	1	45	3	1	2	1	0.5482807999997021
8	402008	1	46	3	1	2	-1	0.3254644000007829
8	402008	1	47	3	0	1	-1	0.465604699999858
8	402008	1	48	3	0	1	-1	0.6859664000003249
8	402008	1	49	3	1	2	1	0.5730498000002626
8	402008	1	50	3	1	2	1	0.626067499999408
8	402008	1	51	3	1	2	1	0.7361087999997835
8	402008	1	52	3	1	2	1	0.6413992999996481
8	402008	1	53	3	1	2	1	0.7833484999991924
8	402008	1	54	3	1	2	1	0.653690799999822
8	402008	1	55	3	1	2	1	0.6470295999997688
8	402008	1	56	4	0	2	-1	0.4994653000003382
8	402008	1	57	4	1	1	1	0.5324904000008246
8	402008	1	58	4	1	1	1	0.512518600000476
8	402008	1	59	4	1	1	1	0.4247009000000616
8	402008	1	60	4	1	1	-1	0.4718786000003092
11	402011	1	1	0	1	1	1	0.5578927833324997
11	402011	1	2	0	1	1	1	0.3921033999940846
11	402011	1	3	0	1	1	-1	0.6133798999944702
11	402011	1	4	0	0	2	-1	0.5087932999886107
11	402011	1	5	0	1	1	1	0.4799978999944869
11	402011	1	6	0	1	1	1	0.4554545999853872
11	402011	1	7	0	1	1	1	0.5606652999995276
11	402011	1	8	0	1	1	1	0.4737616000056732
11	402011	1	9	0	1	1	-1	0.6153953000030015
11	402011	1	10	0	0	2	-1	0.5130496000056155
11	402011	1	11	0	1	1	1	0.4510200999793596
11	402011	1	12	0	1	1	1	0.5026978999958374
11	402011	1	13	0	1	1	-1	0.4795973000000231
11	402011	1	14	0	0	2	1	0.4791137999854982
11	402011	1	15	0	0	2	-1	0.5647997999913059
11	402011	1	16	0	1	1	-1	0.4281995999917853
11	402011	1	17	0	0	2	-1	0.6889370999997482
11	402011	1	18	0	0	2	1	0.4548344000068027
11	402011	1	19	0	1	1	1	0.569442700012587
11	402011	1	20	0	0	2	-1	0.5257572999980766
11	402011	1	21	0	0	2	-1	0.933727600000566
11	402011	1	22	0	1	1	1	0.5846894000133034
11	402011	1	23	0	1	1	1	0.4401782999921124
11	402011	1	24	0	1	1	1	0.6048826999904122
11	402011	1	25	0	1	1	1	0.5451743000012357
11	402011	1	26	0	1	1	1	0.5456467999902088
11	402011	1	27	0	1	1	1	0.4454352000029757
11	402011	1	28	1	0	1	-1	0.5881050000025425
11	402011	1	29	1	1	2	1	0.4483077999902889
11	402011	1	30	1	1	2	1	0.4217858000192791
11	402011	1	31	1	1	2	-1	0.4707181999983731
11	402011	1	32	1	0	1	-1	0.5981477999885101
11	402011	1	33	1	1	2	1	0.8606688999861944
11	402011	1	34	1	1	2	-1	0.5327846999862231
11	402011	1	35	1	0	1	1	1.081480199994985
11	402011	1	36	1	0	1	-1	0.518621199997142
11	402011	1	37	1	0	1	-1	0.5602967000158969
11	402011	1	38	1	1	2	1	0.4253543999802787
11	402011	1	39	1	1	2	1	0.4613958999980241
11	402011	1	40	1	1	2	1	0.5576092000119388
11	402011	1	41	1	1	2	1	0.5264203000115231
11	402011	1	42	1	1	2	-1	0.5277483999961987
11	402011	1	43	1	0	1	1	0.4535517000185791
11	402011	1	44	1	0	1	-1	0.9819353999919258
11	402011	1	45	1	1	2	1	0.3517911999952048
11	402011	1	46	1	1	2	1	0.8890499999979511
11	402011	1	47	1	1	2	1	0.5400018999935128
11	402011	1	48	1	1	2	1	0.832817900023656
11	402011	1	49	1	1	2	1	0.4259025999926962
11	402011	1	50	1	1	2	1	0.4768058999907225
11	402011	1	51	1	1	2	-1	0.4147865000122692
11	402011	1	52	2	1	1	1	0.401680100010708
11	402011	1	53	2	1	1	-1	0.4527874000195879
